ID,GRE Score,TOEFL Score,University Rating,SOP,LOR ,CGPA,Research,Admitted,Age,Location,First_Generation
ID_002131,295.0,98.0,2,,3.99,6.96,0,0,24,Europe,0
ID_002132,317.0,,2,3.81,4.39,6.6,1,0,20,South America,1
ID_002133,323.0,107.0,5,2.84,4.27,7.8,1,1,33,Europe,0
ID_002134,307.0,101.0,2,1.87,4.46,8.18,0,0,20,Asia,1
ID_002135,324.0,107.0,5,,2.55,8.2,1,1,22,Africa,0
ID_002136,329.0,116.0,5,4.44,5.41,9.93,1,1,32,North America,1
ID_002137,306.0,99.0,2,2.87,2.96,8.51,0,0,33,Europe,0
ID_002138,327.0,110.0,4,4.9,4.85,9.17,1,1,27,Asia,0
ID_002139,303.0,97.0,1,2.42,0.92,7.28,0,0,33,North America,1
ID_002140,339.0,118.0,5,,3.83,9.75,0,1,21,North America,1
ID_002141,325.0,112.0,3,2.8,3.17,7.93,1,1,23,South America,0
ID_002142,318.0,104.0,3,2.44,2.42,9.32,1,1,21,North America,1
ID_002143,322.0,111.0,3,4.27,3.15,8.93,1,1,33,Asia,0
ID_002144,322.0,109.0,3,4.18,4.28,,1,1,24,Asia,1
ID_002145,300.0,104.0,3,2.4,2.83,8.56,0,1,28,Europe,0
ID_002146,320.0,110.0,3,2.2,4.95,8.87,1,1,35,Europe,1
ID_002147,309.0,104.0,2,1.3,3.58,8.88,0,1,20,Europe,0
ID_002148,,104.0,2,2.21,1.09,7.86,0,0,24,North America,0
ID_002149,,115.0,5,4.67,5.66,,1,1,33,North America,0
ID_002150,333.0,118.0,5,4.07,5.97,8.62,1,1,34,South America,1
ID_002151,338.0,116.0,4,4.28,3.4,9.51,1,1,28,Europe,0
ID_002152,317.0,103.0,3,4.14,3.21,7.73,0,1,34,Africa,1
ID_002153,313.0,106.0,2,3.62,5.21,8.81,0,1,20,South America,1
ID_002154,,110.0,3,,4.26,8.8,1,1,28,Africa,1
ID_002155,333.0,118.0,4,,3.36,,1,1,27,North America,0
ID_002156,322.0,113.0,3,4.76,4.88,8.54,1,1,23,South America,1
ID_002157,327.0,109.0,4,,4.37,7.86,1,1,31,South America,1
ID_002158,314.0,104.0,3,0.44,1.77,9.44,0,1,30,Asia,1
ID_002159,324.0,112.0,4,4.1,4.32,8.58,1,1,29,North America,0
ID_002160,315.0,104.0,2,2.66,3.38,8.29,0,1,24,North America,1
ID_002161,319.0,109.0,5,6.6,3.65,10.29,1,1,32,South America,1
ID_002162,314.0,103.0,3,3.71,2.44,6.92,0,0,24,North America,1
ID_002163,310.0,101.0,3,3.04,1.71,7.14,0,1,30,South America,1
ID_002164,317.0,104.0,3,4.34,3.04,7.71,0,1,31,Asia,0
ID_002165,297.0,,2,3.64,2.86,8.18,0,1,25,South America,0
ID_002166,309.0,98.0,2,4.24,2.55,7.79,0,0,26,North America,1
ID_002167,322.0,,3,,2.41,,0,1,27,North America,1
ID_002168,321.0,109.0,3,2.62,2.67,7.17,1,1,34,South America,1
ID_002169,322.0,107.0,4,1.88,3.07,7.28,1,1,33,South America,1
ID_002170,329.0,113.0,5,3.54,3.26,8.37,1,1,27,South America,0
ID_002171,312.0,106.0,3,4.38,3.31,9.04,0,1,30,Europe,0
ID_002172,312.0,,3,2.99,4.81,8.97,0,1,33,North America,0
ID_002173,317.0,106.0,1,2.85,2.41,6.01,1,0,32,North America,0
ID_002174,318.0,109.0,3,2.03,0.75,7.61,0,1,21,Europe,1
ID_002175,309.0,106.0,4,4.04,3.08,8.21,0,0,28,South America,1
ID_002176,329.0,111.0,4,3.81,3.63,9.06,1,1,26,Asia,0
ID_002177,311.0,109.0,3,2.99,3.77,7.27,0,1,23,South America,0
ID_002178,301.0,99.0,3,2.95,4.14,8.11,0,0,23,South America,1
ID_002179,309.0,102.0,2,2.99,3.7,7.99,0,0,30,Europe,1
ID_002180,308.0,99.0,2,3.67,3.77,7.83,0,1,27,North America,1
ID_002181,325.0,115.0,5,5.21,5.28,9.76,1,1,23,South America,1
ID_002182,316.0,106.0,2,1.85,3.56,8.05,0,1,32,North America,1
ID_002183,331.0,120.0,3,3.08,3.97,10.03,1,1,34,Africa,0
ID_002184,314.0,105.0,2,,2.78,,0,0,25,North America,0
ID_002185,336.0,117.0,4,,4.27,10.16,1,1,24,Asia,1
ID_002186,310.0,101.0,3,3.49,4.85,,1,1,22,Asia,1
ID_002187,324.0,112.0,4,3.1,4.42,,1,1,32,South America,0
ID_002188,316.0,108.0,3,2.02,2.37,7.83,1,1,33,North America,1
ID_002189,308.0,100.0,3,3.83,3.78,9.59,0,1,29,South America,0
ID_002190,,,3,4.92,4.5,10.22,1,1,30,Europe,0
ID_002191,325.0,115.0,4,5.5,4.21,9.05,1,1,21,Asia,0
ID_002192,314.0,104.0,3,3.27,3.85,,0,1,28,South America,0
ID_002193,339.0,116.0,4,4.29,2.9,10.6,1,1,29,Europe,1
ID_002194,294.0,92.0,1,1.57,0.78,5.79,0,0,28,South America,1
ID_002195,311.0,107.0,3,4.41,2.29,8.74,0,1,20,North America,0
ID_002196,329.0,117.0,5,2.36,1.69,,1,1,29,North America,1
ID_002197,308.0,,2,4.01,3.74,8.82,0,0,22,North America,1
ID_002198,299.0,,2,2.8,3.8,7.87,0,1,27,North America,1
ID_002199,312.0,105.0,2,2.77,1.88,8.3,0,0,25,Africa,1
ID_002200,309.0,102.0,2,2.03,2.54,6.82,0,1,24,Europe,0
ID_002201,329.0,110.0,4,,3.99,,1,1,24,Europe,1
ID_002202,314.0,105.0,3,,5.53,9.61,0,1,25,North America,0
ID_002203,310.0,108.0,2,,3.92,9.74,0,0,34,Africa,0
ID_002204,324.0,106.0,3,4.18,4.67,9.82,1,1,26,North America,1
ID_002205,293.0,94.0,1,0.64,2.64,7.02,0,0,20,Africa,0
ID_002206,321.0,108.0,3,5.32,4.08,10.1,1,1,28,North America,1
ID_002207,319.0,,2,3.45,2.91,10.43,1,1,22,Asia,1
ID_002208,308.0,100.0,2,,3.04,,0,0,23,Asia,0
ID_002209,321.0,107.0,3,2.69,2.96,9.61,1,1,29,South America,1
ID_002210,309.0,104.0,2,3.77,3.17,7.25,0,1,20,North America,0
ID_002211,324.0,110.0,4,4.84,3.07,8.56,1,1,32,Europe,0
ID_002212,,111.0,4,4.6,5.37,,1,1,30,South America,1
ID_002213,304.0,,2,1.61,2.82,,0,1,29,Asia,1
ID_002214,324.0,109.0,3,4.08,4.33,7.59,1,1,22,North America,1
ID_002215,296.0,,2,3.58,2.47,6.58,0,0,21,South America,0
ID_002216,313.0,101.0,3,1.81,3.11,7.83,0,0,21,North America,1
ID_002217,,96.0,1,0.44,1.6,8.82,0,0,33,Asia,0
ID_002218,322.0,110.0,4,3.14,4.36,10.2,1,1,20,South America,0
ID_002219,299.0,100.0,2,2.09,3.98,6.55,0,1,27,Asia,1
ID_002220,323.0,112.0,3,4.32,5.56,9.48,1,1,22,Africa,1
ID_002221,302.0,95.0,3,2.5,5.13,6.98,0,0,35,Asia,1
ID_002222,,104.0,2,,2.09,8.28,1,0,22,North America,0
ID_002223,295.0,91.0,1,1.57,2.99,7.11,0,0,25,Europe,1
ID_002224,,,3,3.33,5.65,9.01,0,1,32,Asia,0
ID_002225,302.0,107.0,2,2.73,2.54,,0,0,27,Europe,1
ID_002226,,110.0,3,3.7,3.7,7.56,0,1,32,Africa,1
ID_002227,318.0,104.0,3,2.97,1.98,9.35,1,1,34,South America,0
ID_002228,307.0,101.0,2,2.73,3.78,,0,1,28,South America,0
ID_002229,339.0,114.0,4,4.46,4.0,10.34,1,1,28,Europe,1
ID_002230,299.0,,3,4.79,4.36,7.45,0,0,23,South America,1
ID_002231,317.0,101.0,3,3.52,3.83,7.77,1,1,33,Asia,1
ID_002232,335.0,117.0,5,4.5,3.39,11.07,1,1,24,Europe,1
ID_002233,,113.0,4,4.09,4.61,9.72,0,1,21,North America,1
ID_002234,316.0,107.0,2,2.87,5.33,9.39,0,1,30,Asia,0
ID_002235,325.0,114.0,3,5.34,3.44,9.13,1,1,28,Asia,0
ID_002236,323.0,108.0,3,2.81,3.23,10.2,1,1,27,Asia,0
ID_002237,,119.0,4,3.91,4.53,8.64,1,1,22,North America,0
ID_002238,330.0,111.0,1,0.55,3.83,,1,1,30,Africa,1
ID_002239,332.0,118.0,5,4.28,5.02,10.29,1,1,31,South America,0
ID_002240,304.0,103.0,2,3.22,1.82,7.98,0,1,32,Europe,0
ID_002241,,106.0,2,2.26,3.19,7.54,0,1,28,Africa,0
ID_002242,305.0,101.0,2,2.91,2.9,7.78,0,0,22,Europe,1
ID_002243,309.0,110.0,1,2.31,4.05,7.54,0,0,28,South America,0
ID_002244,299.0,98.0,1,1.16,1.91,9.03,0,0,21,North America,1
ID_002245,324.0,111.0,4,3.63,4.49,,1,1,31,Asia,0
ID_002246,338.0,,5,4.25,2.91,10.03,1,1,29,Asia,1
ID_002247,307.0,102.0,3,4.09,1.35,8.09,0,0,28,North America,0
ID_002248,,110.0,4,5.03,5.38,8.22,1,1,34,Africa,1
ID_002249,298.0,102.0,3,2.85,2.38,9.73,0,1,27,Africa,0
ID_002250,307.0,101.0,2,2.74,3.21,7.59,0,0,28,Europe,1
ID_002251,316.0,108.0,3,3.17,4.09,7.96,1,1,24,North America,1
ID_002252,328.0,111.0,5,4.02,3.42,7.72,1,1,30,Africa,0
ID_002253,338.0,119.0,4,3.05,4.36,10.02,1,1,30,North America,1
ID_002254,308.0,100.0,2,3.69,4.23,7.7,0,1,21,South America,1
ID_002255,301.0,104.0,3,2.9,2.9,8.13,0,0,27,Asia,0
ID_002256,301.0,97.0,2,0.62,1.19,8.63,0,0,31,Asia,0
ID_002257,,97.0,2,4.42,2.82,6.5,0,0,34,Asia,1
ID_002258,324.0,110.0,4,3.4,3.71,9.82,1,1,25,North America,0
ID_002259,319.0,103.0,3,2.88,3.23,9.73,1,1,27,North America,0
ID_002260,319.0,101.0,2,1.48,2.84,10.04,0,1,30,Europe,0
ID_002261,338.0,119.0,4,4.91,4.96,8.83,1,1,24,Asia,1
ID_002262,327.0,,4,4.36,4.3,9.05,1,1,35,Europe,1
ID_002263,297.0,98.0,1,2.29,1.94,9.41,0,0,29,Asia,1
ID_002264,336.0,,4,3.94,3.78,9.37,1,1,21,Europe,1
ID_002265,314.0,101.0,2,2.42,2.49,7.28,0,0,25,Europe,1
ID_002266,326.0,110.0,4,4.22,3.32,8.73,0,1,24,South America,1
ID_002267,,,2,1.65,3.59,7.15,0,1,31,Europe,1
ID_002268,328.0,115.0,4,5.41,4.12,9.97,1,1,35,North America,0
ID_002269,318.0,110.0,3,1.89,3.75,9.89,0,1,32,Europe,1
ID_002270,,103.0,5,6.01,4.67,8.78,0,1,31,Asia,1
ID_002271,,108.0,4,,3.7,8.75,1,1,24,Europe,0
ID_002272,303.0,99.0,3,2.39,1.05,7.3,0,0,32,Africa,0
ID_002273,323.0,106.0,3,1.99,4.0,8.9,1,1,20,Asia,0
ID_002274,336.0,,4,,5.43,8.88,1,1,21,Africa,1
ID_002275,313.0,106.0,2,2.04,3.45,9.19,0,0,27,Asia,0
ID_002276,323.0,115.0,3,3.78,2.5,8.18,1,1,32,North America,1
ID_002277,339.0,121.0,4,5.4,4.06,,1,1,35,North America,1
ID_002278,320.0,110.0,4,2.36,4.1,9.93,1,1,33,North America,1
ID_002279,339.0,113.0,5,4.41,5.41,,1,1,32,Africa,0
ID_002280,303.0,105.0,1,4.12,1.09,7.48,0,0,22,South America,0
ID_002281,339.0,120.0,4,6.29,6.34,10.43,1,1,29,Asia,1
ID_002282,331.0,118.0,5,6.13,3.67,8.69,1,1,22,North America,1
ID_002283,,97.0,2,0.87,2.07,9.15,0,0,27,Asia,1
ID_002284,307.0,,2,2.59,3.15,7.55,0,1,27,Africa,0
ID_002285,301.0,,2,,3.05,7.08,0,0,21,South America,1
ID_002286,328.0,109.0,3,4.12,3.51,8.83,1,1,27,Africa,0
ID_002287,333.0,,5,6.08,5.21,9.01,1,1,30,Asia,1
ID_002288,336.0,117.0,4,4.19,3.38,,1,1,32,South America,0
ID_002289,303.0,103.0,2,4.03,2.39,7.34,0,0,32,South America,1
ID_002290,296.0,,2,,0.69,,0,0,20,Africa,0
ID_002291,318.0,,3,2.2,0.96,7.59,1,1,25,North America,0
ID_002292,328.0,109.0,3,4.22,4.45,8.56,1,1,27,Asia,0
ID_002293,307.0,102.0,2,2.4,3.65,9.27,0,0,22,Europe,0
ID_002294,,105.0,1,3.85,1.34,8.18,0,0,35,Europe,0
ID_002295,329.0,114.0,5,,2.3,9.65,1,1,27,Africa,0
ID_002296,315.0,107.0,2,3.78,3.51,9.04,1,0,31,Asia,1
ID_002297,329.0,109.0,2,2.32,1.88,10.09,1,1,20,Asia,1
ID_002298,305.0,106.0,2,1.98,1.95,7.97,0,1,30,Africa,1
ID_002299,329.0,110.0,4,,3.17,9.62,1,1,30,Asia,1
ID_002300,302.0,97.0,1,1.58,3.2,6.9,0,0,35,North America,0
ID_002301,323.0,112.0,4,5.58,5.54,10.47,1,1,28,Africa,1
ID_002302,322.0,113.0,5,2.83,4.13,,1,1,32,North America,0
ID_002303,331.0,114.0,5,4.69,3.85,11.16,1,1,30,Asia,0
ID_002304,313.0,104.0,2,3.16,1.41,7.29,0,1,32,Africa,0
ID_002305,307.0,,2,2.87,4.07,7.79,0,0,28,Asia,1
ID_002306,319.0,103.0,3,4.0,4.65,8.27,1,1,24,Africa,0
ID_002307,302.0,98.0,2,3.71,4.46,7.79,0,0,29,Asia,1
ID_002308,308.0,108.0,3,2.26,2.61,9.6,0,1,23,North America,1
ID_002309,306.0,100.0,2,4.31,3.28,8.07,0,0,34,North America,1
ID_002310,316.0,105.0,3,,2.74,8.23,0,1,30,Asia,1
ID_002311,324.0,110.0,3,2.84,2.81,9.91,1,1,25,Africa,1
ID_002312,313.0,106.0,3,1.84,3.55,8.15,0,1,31,Europe,0
ID_002313,322.0,109.0,3,3.41,3.28,7.96,0,1,26,North America,0
ID_002314,330.0,115.0,5,5.16,4.05,8.77,1,1,24,North America,1
ID_002315,295.0,101.0,2,2.88,2.35,7.83,0,1,30,Europe,0
ID_002316,,100.0,2,1.16,1.89,7.96,0,0,32,Asia,1
ID_002317,,102.0,3,4.56,3.61,8.95,0,1,29,Africa,0
ID_002318,319.0,117.0,3,4.55,3.57,10.13,0,1,28,Asia,0
ID_002319,300.0,101.0,2,3.5,4.66,10.03,1,1,22,South America,0
ID_002320,307.0,108.0,4,3.63,4.34,9.7,0,1,34,North America,0
ID_002321,336.0,116.0,4,4.37,4.27,9.68,1,1,26,South America,0
ID_002322,,107.0,4,3.09,6.18,9.08,1,1,29,North America,0
ID_002323,306.0,102.0,2,1.32,-0.52,9.25,0,0,29,North America,0
ID_002324,337.0,115.0,4,3.46,5.64,7.96,1,1,35,South America,0
ID_002325,322.0,102.0,3,3.06,2.13,7.11,1,0,30,South America,0
ID_002326,319.0,107.0,2,,2.76,8.16,0,1,24,Asia,0
ID_002327,313.0,108.0,2,,2.85,8.82,0,1,33,South America,0
ID_002328,316.0,,3,2.66,2.69,9.15,0,1,26,Asia,0
ID_002329,319.0,109.0,3,2.11,2.36,8.64,1,1,34,Asia,0
ID_002330,,103.0,4,1.37,3.48,8.29,1,1,21,Asia,1
ID_002331,297.0,97.0,2,5.26,3.7,7.34,0,0,23,North America,0
ID_002332,312.0,99.0,1,0.51,2.99,6.41,0,0,21,North America,0
ID_002333,301.0,101.0,1,2.09,1.77,7.72,0,0,33,South America,0
ID_002334,323.0,110.0,3,2.64,3.74,7.05,0,1,32,North America,0
ID_002335,,108.0,4,6.03,2.2,,1,1,32,South America,0
ID_002336,307.0,99.0,2,2.3,3.99,,0,1,31,North America,0
ID_002337,323.0,110.0,2,,4.05,10.16,1,1,26,Africa,1
ID_002338,322.0,110.0,3,3.05,2.64,9.15,1,1,21,Africa,1
ID_002339,316.0,102.0,2,,1.05,8.88,0,0,35,South America,1
ID_002340,,112.0,4,3.45,4.46,8.78,1,1,32,North America,0
ID_002341,311.0,107.0,2,3.28,1.6,7.87,0,0,33,North America,0
ID_002342,304.0,99.0,2,3.44,2.99,9.15,0,0,30,Asia,0
ID_002343,322.0,112.0,5,4.33,4.37,9.75,1,1,20,Europe,1
ID_002344,315.0,107.0,4,4.3,3.39,,1,1,28,South America,0
ID_002345,323.0,111.0,4,3.33,4.86,9.84,1,1,20,Europe,0
ID_002346,298.0,98.0,1,4.41,1.34,,0,0,27,Europe,1
ID_002347,319.0,108.0,2,3.19,3.37,10.16,0,1,34,South America,1
ID_002348,305.0,103.0,2,3.83,2.13,,0,0,21,North America,0
ID_002349,328.0,110.0,4,5.22,3.5,8.67,1,1,31,South America,0
ID_002350,327.0,111.0,4,3.72,3.7,9.29,1,1,35,Europe,0
ID_002351,338.0,119.0,5,4.34,3.61,8.83,1,1,27,North America,0
ID_002352,330.0,116.0,5,,4.67,8.89,1,1,32,Africa,1
ID_002353,327.0,109.0,4,3.69,3.42,8.47,1,1,22,South America,0
ID_002354,316.0,103.0,2,0.78,5.51,7.82,0,1,35,South America,0
ID_002355,330.0,116.0,5,4.15,4.11,9.87,1,1,25,North America,1
ID_002356,333.0,116.0,4,4.68,3.2,,1,1,22,Africa,0
ID_002357,316.0,104.0,3,,2.73,9.12,0,1,33,Africa,0
ID_002358,,98.0,1,1.64,1.09,8.43,0,0,26,North America,1
ID_002359,310.0,100.0,3,1.13,2.89,7.72,0,0,29,Asia,1
ID_002360,326.0,111.0,4,,5.52,,1,1,28,South America,0
ID_002361,310.0,104.0,2,1.2,2.41,7.41,0,1,35,South America,1
ID_002362,296.0,94.0,2,2.39,2.61,7.36,0,0,21,Europe,1
ID_002363,313.0,109.0,3,3.09,5.57,8.15,0,1,34,North America,0
ID_002364,315.0,100.0,3,1.88,1.81,7.21,0,0,31,Europe,1
ID_002365,323.0,112.0,4,3.58,2.16,8.45,1,1,31,Europe,0
ID_002366,298.0,98.0,3,1.44,1.74,8.28,0,0,34,Africa,0
ID_002367,314.0,103.0,2,2.44,2.61,9.06,0,1,33,South America,0
ID_002368,305.0,108.0,4,3.38,3.86,8.85,0,0,24,Europe,0
ID_002369,298.0,96.0,2,,2.04,7.62,0,0,32,Africa,1
ID_002370,305.0,105.0,2,2.71,3.72,7.77,0,0,25,North America,0
ID_002371,,114.0,4,3.99,3.31,8.96,1,1,23,Europe,0
ID_002372,326.0,109.0,3,2.51,2.94,8.24,1,1,23,South America,0
ID_002373,326.0,113.0,3,3.06,2.31,8.82,1,1,35,Europe,0
ID_002374,321.0,108.0,2,1.89,1.17,9.48,0,1,23,North America,1
ID_002375,,101.0,2,3.0,2.36,8.3,0,0,21,Europe,1
ID_002376,303.0,104.0,1,3.59,2.04,7.74,0,0,23,South America,1
ID_002377,317.0,103.0,2,2.7,4.36,9.23,0,0,30,Africa,0
ID_002378,,106.0,3,3.7,3.35,8.89,1,1,35,South America,1
ID_002379,297.0,99.0,1,2.5,4.88,7.28,0,1,20,Africa,1
ID_002380,317.0,106.0,3,4.17,4.71,9.52,1,1,31,Asia,0
ID_002381,310.0,104.0,2,3.06,3.16,7.47,0,1,25,South America,1
ID_002382,305.0,102.0,2,3.01,2.04,7.51,0,0,20,South America,0
ID_002383,296.0,98.0,2,4.3,4.18,8.81,0,0,29,North America,1
ID_002384,316.0,111.0,3,,2.79,,0,1,25,Europe,1
ID_002385,,111.0,4,3.8,5.49,,1,1,20,Africa,1
ID_002386,329.0,111.0,4,3.4,3.45,,1,1,25,Africa,1
ID_002387,339.0,118.0,5,4.57,5.17,8.86,0,1,29,North America,0
ID_002388,310.0,100.0,3,3.18,4.06,8.07,1,1,27,North America,0
ID_002389,326.0,112.0,3,2.16,2.28,9.06,1,1,30,Europe,1
ID_002390,315.0,100.0,2,0.68,2.79,9.29,0,0,21,Europe,0
ID_002391,298.0,102.0,3,3.72,3.64,7.64,0,1,21,South America,1
ID_002392,337.0,117.0,5,4.3,3.64,8.63,1,1,33,Asia,1
ID_002393,338.0,120.0,4,5.82,5.06,10.71,1,1,35,Europe,1
ID_002394,312.0,107.0,3,2.93,3.1,8.73,0,1,34,North America,1
ID_002395,330.0,116.0,4,4.97,4.76,8.6,1,1,32,Europe,1
ID_002396,316.0,104.0,2,1.71,3.06,,0,1,31,Africa,1
ID_002397,,95.0,2,-0.01,1.51,,0,0,23,Asia,0
ID_002398,319.0,,3,2.65,3.47,8.58,1,1,30,South America,0
ID_002399,306.0,106.0,2,1.57,2.63,8.54,0,0,22,Africa,1
ID_002400,311.0,99.0,1,1.4,3.61,8.45,1,1,23,Africa,0
ID_002401,320.0,108.0,3,3.39,3.46,10.02,1,1,32,Asia,1
ID_002402,324.0,110.0,4,3.3,1.06,7.89,1,1,31,South America,0
ID_002403,325.0,112.0,3,2.89,1.45,9.92,1,1,26,North America,0
ID_002404,327.0,111.0,4,2.81,4.85,8.1,1,1,32,South America,0
ID_002405,335.0,117.0,5,4.53,4.32,7.93,1,1,30,Europe,1
ID_002406,322.0,109.0,4,3.03,4.16,9.73,1,1,20,Africa,0
ID_002407,305.0,104.0,2,3.6,1.14,7.79,0,1,25,Europe,1
ID_002408,326.0,102.0,3,2.51,3.51,,1,1,34,North America,1
ID_002409,313.0,100.0,3,3.1,3.22,10.44,0,1,34,Europe,1
ID_002410,326.0,114.0,4,3.15,3.6,8.82,0,1,35,South America,0
ID_002411,313.0,102.0,2,0.25,2.0,8.39,0,0,22,Europe,0
ID_002412,329.0,116.0,5,5.59,5.3,8.02,1,1,30,North America,0
ID_002413,332.0,,4,5.23,4.74,,1,1,29,North America,1
ID_002414,314.0,110.0,2,1.71,3.4,9.02,1,1,26,North America,1
ID_002415,311.0,105.0,3,2.2,4.11,8.03,0,1,29,South America,0
ID_002416,,104.0,2,3.31,2.7,8.45,0,0,21,North America,1
ID_002417,336.0,116.0,4,5.0,3.3,10.18,1,1,33,Africa,0
ID_002418,325.0,111.0,4,5.41,4.55,9.17,1,1,21,North America,0
ID_002419,300.0,,3,2.85,1.9,8.75,1,1,32,Europe,0
ID_002420,294.0,95.0,1,3.77,2.88,7.5,0,0,23,Europe,0
ID_002421,322.0,107.0,4,3.28,3.42,9.6,1,1,20,Europe,1
ID_002422,294.0,94.0,2,1.46,1.83,8.08,0,0,22,South America,0
ID_002423,318.0,109.0,2,3.84,3.5,9.98,1,1,32,Europe,0
ID_002424,320.0,111.0,4,,4.75,9.45,1,1,28,South America,0
ID_002425,319.0,108.0,4,,3.9,,1,1,26,South America,0
ID_002426,320.0,111.0,3,3.18,1.96,8.57,1,1,34,North America,0
ID_002427,316.0,109.0,3,4.54,5.34,7.87,0,1,26,Africa,0
ID_002428,323.0,109.0,4,5.42,3.7,8.34,1,1,32,North America,0
ID_002429,292.0,99.0,1,2.98,3.07,6.64,0,0,32,North America,1
ID_002430,312.0,,3,3.78,4.54,9.2,0,1,30,South America,1
ID_002431,314.0,,3,4.86,2.31,7.93,0,1,23,South America,1
ID_002432,314.0,103.0,2,4.51,3.3,8.77,0,0,35,Europe,1
ID_002433,300.0,97.0,2,3.96,2.61,7.79,0,0,21,Europe,0
ID_002434,323.0,114.0,3,2.85,1.51,7.41,0,1,34,North America,1
ID_002435,321.0,108.0,3,3.6,3.51,9.53,1,1,33,Asia,1
ID_002436,335.0,117.0,5,5.17,6.56,9.66,1,1,23,Asia,1
ID_002437,310.0,97.0,1,,1.92,5.96,0,0,25,Europe,0
ID_002438,311.0,107.0,3,4.27,5.32,8.69,0,1,30,Asia,1
ID_002439,321.0,113.0,3,2.58,4.34,9.16,1,1,30,Europe,1
ID_002440,319.0,105.0,3,1.89,4.55,8.22,1,1,22,South America,0
ID_002441,306.0,107.0,2,2.62,3.55,9.89,0,1,20,North America,1
ID_002442,321.0,113.0,3,2.69,1.79,8.39,1,1,33,Africa,0
ID_002443,324.0,109.0,3,3.9,3.24,8.56,1,1,31,North America,1
ID_002444,335.0,119.0,5,3.39,4.1,8.36,1,1,27,Europe,0
ID_002445,336.0,119.0,5,5.68,5.93,10.01,1,1,31,Europe,1
ID_002446,307.0,104.0,4,4.01,2.35,8.81,0,0,32,North America,1
ID_002447,332.0,117.0,5,3.72,2.83,9.57,1,1,24,Europe,1
ID_002448,317.0,106.0,2,2.64,1.63,8.47,0,1,34,Asia,0
ID_002449,327.0,113.0,4,4.37,4.47,9.33,0,1,35,Asia,1
ID_002450,321.0,,4,4.09,5.13,,1,1,24,Europe,0
ID_002451,308.0,101.0,2,1.09,1.75,6.56,0,0,30,Europe,0
ID_002452,304.0,102.0,2,4.29,3.53,8.53,0,0,23,Asia,0
ID_002453,321.0,111.0,3,2.35,3.81,9.86,1,1,25,Europe,0
ID_002454,,92.0,1,2.06,0.78,7.44,0,0,22,Europe,1
ID_002455,337.0,114.0,4,4.37,4.82,10.48,1,1,28,North America,1
ID_002456,316.0,106.0,3,3.7,2.88,,0,1,24,Africa,1
ID_002457,,99.0,3,4.27,4.63,8.49,0,1,22,Asia,0
ID_002458,325.0,108.0,3,5.16,4.99,8.89,1,1,30,North America,1
ID_002459,327.0,110.0,4,4.4,6.0,10.5,1,1,20,Africa,0
ID_002460,337.0,116.0,5,3.66,5.98,9.36,1,1,29,Europe,0
ID_002461,311.0,107.0,2,,2.63,8.06,0,1,31,Europe,0
ID_002462,314.0,97.0,1,1.48,0.96,7.54,0,0,25,North America,1
ID_002463,319.0,117.0,3,,4.97,8.11,0,1,34,Europe,1
ID_002464,318.0,110.0,3,,0.92,7.27,1,1,21,South America,0
ID_002465,314.0,100.0,2,0.88,2.69,8.22,0,0,32,North America,1
ID_002466,323.0,,3,4.05,2.42,,1,1,22,Africa,1
ID_002467,327.0,110.0,4,4.12,4.76,,1,1,35,North America,0
ID_002468,330.0,115.0,4,3.04,2.79,9.22,1,1,20,Asia,0
ID_002469,321.0,109.0,4,4.77,4.94,9.62,1,1,28,North America,1
ID_002470,323.0,113.0,3,3.38,3.14,8.65,1,1,27,Europe,0
ID_002471,323.0,104.0,3,4.2,4.26,9.03,1,0,31,Europe,0
ID_002472,,110.0,3,4.36,3.78,7.61,1,1,21,South America,1
ID_002473,306.0,108.0,2,,2.16,,0,1,34,South America,1
ID_002474,332.0,118.0,5,4.04,3.63,10.89,1,1,31,South America,0
ID_002475,304.0,102.0,2,2.74,0.9,9.45,0,0,35,Africa,1
ID_002476,297.0,101.0,2,-0.12,1.57,8.44,0,0,30,South America,0
ID_002477,319.0,104.0,3,3.71,5.97,7.98,1,1,27,Africa,0
ID_002478,303.0,105.0,2,2.18,2.6,8.04,0,1,31,South America,1
ID_002479,340.0,111.0,4,5.14,5.38,9.97,1,1,33,Africa,0
ID_002480,294.0,,2,,2.41,7.75,0,1,28,North America,0
ID_002481,300.0,99.0,3,,3.36,9.57,0,0,20,North America,0
ID_002482,331.0,117.0,5,,5.69,8.38,1,1,32,Europe,1
ID_002483,324.0,110.0,4,3.03,2.99,8.23,1,1,24,Africa,1
ID_002484,326.0,112.0,4,4.25,3.49,7.48,1,1,27,Asia,1
ID_002485,305.0,107.0,2,,4.28,,0,1,34,Europe,0
ID_002486,328.0,110.0,3,5.09,3.5,10.2,1,1,30,North America,0
ID_002487,321.0,100.0,3,3.98,5.03,9.52,1,1,33,Africa,1
ID_002488,318.0,,2,2.91,3.49,7.86,0,1,21,South America,1
ID_002489,339.0,119.0,5,5.77,5.29,9.29,1,1,23,Asia,1
ID_002490,305.0,103.0,2,,2.04,7.11,0,1,26,North America,0
ID_002491,322.0,108.0,4,2.4,4.95,9.35,1,1,22,Europe,1
ID_002492,321.0,109.0,3,4.73,3.77,8.91,1,1,32,Africa,0
ID_002493,324.0,106.0,3,,4.43,9.6,1,1,35,Asia,1
ID_002494,307.0,108.0,4,3.4,4.93,7.63,0,1,31,Africa,0
